,booking_check_in,booking_check_out,listing_id,unit_id,property_id,property_type,property_design,area_id,usd
18400,2018-06-28,2018-07-02,12496285,UN0154,PR0170,4.0,0.0,A0008,68.99
18401,2017-09-24,2017-09-29,12496285,UN0154,PR0170,4.0,0.0,A0008,36.12
18402,2017-08-04,2017-08-07,12496285,UN0154,PR0170,4.0,0.0,A0008,43.7
18403,2017-07-08,2017-07-10,12496285,UN0154,PR0170,4.0,0.0,A0008,29.94
18404,2017-07-17,2017-07-20,12496285,UN0154,PR0170,4.0,0.0,A0008,36.43
18405,2017-07-17,2017-07-19,12496285,UN0154,PR0170,4.0,0.0,A0008,38.61
18406,2018-02-02,2018-02-03,12496285,UN0154,PR0170,4.0,0.0,A0008,31.07
18407,2018-06-15,2018-06-18,12496285,UN0154,PR0170,4.0,0.0,A0008,77.47
18408,2017-06-30,2017-07-06,12496285,UN0154,PR0170,4.0,0.0,A0008,4.97
18409,2017-09-11,2017-09-14,12496285,UN0154,PR0170,4.0,0.0,A0008,35.83
18410,2017-08-31,2017-09-04,12496285,UN0154,PR0170,4.0,0.0,A0008,35.33
18411,2017-09-10,2017-09-12,12496285,UN0154,PR0170,4.0,0.0,A0008,35.83
18412,2018-07-09,2018-07-12,12496285,UN0154,PR0170,4.0,0.0,A0008,36.51
18413,2018-07-01,2018-07-06,12496285,UN0154,PR0170,4.0,0.0,A0008,39.86
18414,2017-10-10,2017-10-12,12496285,UN0154,PR0170,4.0,0.0,A0008,34.96
18415,2017-08-20,2017-08-23,12496285,UN0154,PR0170,4.0,0.0,A0008,35.64
18416,2017-07-29,2017-07-30,12496285,UN0154,PR0170,4.0,0.0,A0008,36.95
18417,2017-07-19,2017-07-20,12496285,UN0154,PR0170,4.0,0.0,A0008,36.98
18418,2017-08-27,2017-08-31,12496285,UN0154,PR0170,4.0,0.0,A0008,43.61
18419,2017-09-17,2017-09-19,12496285,UN0154,PR0170,4.0,0.0,A0008,35.71
18420,2017-06-25,2017-06-28,12496285,UN0154,PR0170,4.0,0.0,A0008,28.03
18421,2018-07-14,2018-07-16,12496285,UN0154,PR0170,4.0,0.0,A0008,43.9
18422,2017-06-15,2017-06-20,12496285,UN0154,PR0170,4.0,0.0,A0008,45.16
18423,2017-09-07,2017-09-08,12496285,UN0154,PR0170,4.0,0.0,A0008,35.45
18424,2017-10-27,2017-10-31,12496285,UN0154,PR0170,4.0,0.0,A0008,34.6
18425,2017-07-01,2017-07-03,12496285,UN0154,PR0170,4.0,0.0,A0008,40.44
18426,2017-07-13,2017-07-17,12496285,UN0154,PR0170,4.0,0.0,A0008,33.31
18427,2018-01-06,2018-01-08,12496285,UN0154,PR0170,4.0,0.0,A0008,35.14
18428,2017-09-19,2017-09-20,12496285,UN0154,PR0170,4.0,0.0,A0008,71.64
18429,2017-07-03,2017-07-05,12496285,UN0154,PR0170,4.0,0.0,A0008,29.8
18430,2018-02-15,2018-02-19,12496285,UN0154,PR0170,4.0,0.0,A0008,34.87
18431,2018-06-04,2018-06-07,12496285,UN0154,PR0170,4.0,0.0,A0008,69.9
18432,2018-07-25,2018-07-28,18708989,UN0159,PR0170,4.0,0.0,A0008,32.85
18433,2019-04-19,2019-04-22,18708989,UN0159,PR0170,4.0,0.0,A0008,22.79
18434,2019-10-02,2019-10-05,18708989,UN0159,PR0170,4.0,0.0,A0008,29.55
18435,2019-04-25,2019-04-29,18708989,UN0159,PR0170,4.0,0.0,A0008,21.25
18436,2019-08-29,2019-09-01,18708989,UN0159,PR0170,4.0,0.0,A0008,30.9
18437,2019-08-20,2019-08-22,18708989,UN0159,PR0170,4.0,0.0,A0008,30.76
18438,2019-09-04,2019-09-06,18708989,UN0159,PR0170,4.0,0.0,A0008,29.62
18439,2019-08-12,2019-08-16,18708989,UN0159,PR0170,4.0,0.0,A0008,34.32
18440,2019-08-16,2019-08-18,18708989,UN0159,PR0170,4.0,0.0,A0008,34.39
18441,2019-09-28,2019-10-01,18708989,UN0159,PR0170,4.0,0.0,A0008,28.07
18442,2019-09-14,2019-09-23,18708989,UN0159,PR0170,4.0,0.0,A0008,27.23
18443,2018-08-15,2018-08-17,18708989,UN0159,PR0170,4.0,0.0,A0008,31.2
18444,2019-04-21,2019-04-24,25193074,UN1590,PR0170,4.0,0.0,A0008,35.46
18445,2019-04-19,2019-04-21,25193074,UN1590,PR0170,4.0,0.0,A0008,34.53
18446,2019-05-03,2019-05-05,25193074,UN1590,PR0170,4.0,0.0,A0008,31.37
18447,2019-04-29,2019-04-30,25193074,UN1590,PR0170,4.0,0.0,A0008,28.0
18448,2019-04-24,2019-04-26,25193074,UN1590,PR0170,4.0,0.0,A0008,36.71
18449,2018-05-30,2018-06-02,25193074,UN1590,PR0170,4.0,0.0,A0008,28.33
18450,2018-07-03,2018-07-08,25193074,UN1590,PR0170,4.0,0.0,A0008,28.2
18451,2018-07-22,2018-07-27,25193074,UN1590,PR0170,4.0,0.0,A0008,41.6
18452,2018-06-02,2018-06-04,25193074,UN1590,PR0170,4.0,0.0,A0008,28.0
18453,2019-04-21,2019-04-22,18681672,UN0163,PR0170,4.0,0.0,A0008,65.48
18454,2019-01-03,2019-01-06,18681672,UN0163,PR0170,4.0,0.0,A0008,63.81
18455,2018-09-14,2018-09-17,18681672,UN0163,PR0170,4.0,0.0,A0008,62.11
18456,2018-08-14,2018-08-18,18681672,UN0163,PR0170,4.0,0.0,A0008,63.07
18457,2018-09-01,2018-09-04,18681672,UN0163,PR0170,4.0,0.0,A0008,62.18
18458,2018-09-06,2018-09-10,18681672,UN0163,PR0170,4.0,0.0,A0008,61.76
18459,2018-08-27,2018-08-29,18681672,UN0163,PR0170,4.0,0.0,A0008,62.87
18460,2018-08-26,2018-08-28,18681672,UN0163,PR0170,4.0,0.0,A0008,62.86
18461,2019-07-17,2019-07-28,18681672,UN0163,PR0170,4.0,0.0,A0008,65.78
18462,2019-05-19,2019-05-21,18681672,UN0163,PR0170,4.0,0.0,A0008,63.64
18463,2019-07-03,2019-07-07,18681672,UN0163,PR0170,4.0,0.0,A0008,65.03
18464,2018-08-08,2018-08-10,18681672,UN0163,PR0170,4.0,0.0,A0008,63.7
18465,2019-08-10,2019-08-14,18681672,UN0163,PR0170,4.0,0.0,A0008,64.8
18466,2019-08-29,2019-09-02,18681672,UN0163,PR0170,4.0,0.0,A0008,64.77
18467,2019-09-11,2019-09-13,18681672,UN0163,PR0170,4.0,0.0,A0008,65.4
18468,2019-09-24,2019-09-27,18681672,UN0163,PR0170,4.0,0.0,A0008,65.16
18469,2019-05-07,2019-05-13,18681672,UN0163,PR0170,4.0,0.0,A0008,64.39
18470,2019-10-19,2019-10-23,18681672,UN0163,PR0170,4.0,0.0,A0008,65.07
18471,2019-06-09,2019-06-13,18681672,UN0163,PR0170,4.0,0.0,A0008,61.27
18472,2019-09-13,2019-09-16,18681672,UN0163,PR0170,4.0,0.0,A0008,65.85
18473,2019-06-19,2019-07-02,18681672,UN0163,PR0170,4.0,0.0,A0008,64.44
18474,2019-04-05,2019-04-08,18681672,UN0163,PR0170,4.0,0.0,A0008,64.96
18475,2018-08-11,2018-08-12,19721191,UN0162,PR0170,4.0,0.0,A0008,35.07
18476,2019-04-16,2019-04-18,19721191,UN0162,PR0170,4.0,0.0,A0008,22.72
18477,2018-09-25,2018-09-27,19721191,UN0162,PR0170,4.0,0.0,A0008,30.82
18478,2019-03-06,2019-03-08,19721191,UN0162,PR0170,4.0,0.0,A0008,25.79
18479,2019-04-19,2019-04-21,19721191,UN0162,PR0170,4.0,0.0,A0008,22.79
18480,2019-02-21,2019-02-24,19721191,UN0162,PR0170,4.0,0.0,A0008,25.94
18481,2018-10-05,2018-10-06,19721191,UN0162,PR0170,4.0,0.0,A0008,30.29
18482,2019-01-16,2019-01-19,19721191,UN0162,PR0170,4.0,0.0,A0008,27.42
18483,2019-03-28,2019-04-01,19721191,UN0162,PR0170,4.0,0.0,A0008,21.03
18484,2019-08-31,2019-09-03,19721191,UN0162,PR0170,4.0,0.0,A0008,30.01
18485,2019-08-20,2019-08-21,19721191,UN0162,PR0170,4.0,0.0,A0008,34.3
18486,2019-08-19,2019-08-20,19721191,UN0162,PR0170,4.0,0.0,A0008,34.36
18487,2019-09-03,2019-09-06,19721191,UN0162,PR0170,4.0,0.0,A0008,25.4
18488,2019-09-18,2019-09-21,19721191,UN0162,PR0170,4.0,0.0,A0008,29.82
18489,2019-06-17,2019-06-21,19721191,UN0162,PR0170,4.0,0.0,A0008,30.61
18490,2019-08-27,2019-08-31,19721191,UN0162,PR0170,4.0,0.0,A0008,30.78
18491,2019-10-05,2019-10-08,19721191,UN0162,PR0170,4.0,0.0,A0008,29.69
18492,2019-10-10,2019-10-11,19721191,UN0162,PR0170,4.0,0.0,A0008,29.62
18493,2019-05-06,2019-05-08,19721191,UN0162,PR0170,4.0,0.0,A0008,30.99
18494,2019-09-06,2019-09-07,19721191,UN0162,PR0170,4.0,0.0,A0008,25.65
18495,2019-05-25,2019-06-01,19721191,UN0162,PR0170,4.0,0.0,A0008,16.41
18496,2019-06-25,2019-06-28,19721191,UN0162,PR0170,4.0,0.0,A0008,31.01
18497,2019-09-22,2019-09-27,19721191,UN0162,PR0170,4.0,0.0,A0008,25.71
18498,2019-10-08,2019-10-09,19721191,UN0162,PR0170,4.0,0.0,A0008,29.47
18499,2019-05-23,2019-05-24,19721191,UN0162,PR0170,4.0,0.0,A0008,34.53
18500,2019-09-13,2019-09-16,19721191,UN0162,PR0170,4.0,0.0,A0008,29.93
18501,2019-06-29,2019-07-05,19721191,UN0162,PR0170,4.0,0.0,A0008,43.18
18502,2019-10-23,2019-10-27,19721191,UN0162,PR0170,4.0,0.0,A0008,29.72
18503,2019-04-27,2019-04-30,19721191,UN0162,PR0170,4.0,0.0,A0008,22.54
18504,2019-05-13,2019-05-15,19721191,UN0162,PR0170,4.0,0.0,A0008,27.09
18505,2019-03-26,2019-03-27,19721191,UN0162,PR0170,4.0,0.0,A0008,25.68
18506,2019-03-02,2019-03-03,19721191,UN0162,PR0170,4.0,0.0,A0008,25.86
18507,2019-02-25,2019-03-02,19721191,UN0162,PR0170,4.0,0.0,A0008,26.04
18508,2017-08-30,2017-08-31,19721191,UN0162,PR0170,4.0,0.0,A0008,35.33
18509,2018-04-22,2018-04-23,19721191,UN0162,PR0170,4.0,0.0,A0008,0.23
18510,2018-01-13,2018-01-16,19721191,UN0162,PR0170,4.0,0.0,A0008,31.38
18511,2018-07-24,2018-07-26,19721191,UN0162,PR0170,4.0,0.0,A0008,33.38
18512,2017-09-10,2017-09-12,19721191,UN0162,PR0170,4.0,0.0,A0008,35.83
18513,2018-05-05,2018-05-12,19721191,UN0162,PR0170,4.0,0.0,A0008,26.32
18514,2018-03-23,2018-03-24,19721191,UN0162,PR0170,4.0,0.0,A0008,26.72
18515,2017-09-30,2017-10-04,19721191,UN0162,PR0170,4.0,0.0,A0008,35.04
18516,2018-07-21,2018-07-24,19721191,UN0162,PR0170,4.0,0.0,A0008,33.99
18517,2017-09-13,2017-09-19,19721191,UN0162,PR0170,4.0,0.0,A0008,35.72
18518,2018-08-11,2018-08-14,14732751,UN2182,PR0170,4.0,0.0,A0008,63.52
18519,2019-04-18,2019-04-19,14732751,UN2182,PR0170,4.0,0.0,A0008,65.48
18520,2018-08-20,2018-08-25,14732751,UN2182,PR0170,4.0,0.0,A0008,63.03
18521,2018-08-25,2018-08-26,14732751,UN2182,PR0170,4.0,0.0,A0008,62.86
18522,2019-03-09,2019-03-11,14732751,UN2182,PR0170,4.0,0.0,A0008,64.22
18523,2019-10-11,2019-10-14,14732751,UN2182,PR0170,4.0,0.0,A0008,105.29
18524,2019-12-28,2020-01-02,14732751,UN2182,PR0170,4.0,0.0,A0008,175.76
18525,2019-09-20,2019-09-23,14732751,UN2182,PR0170,4.0,0.0,A0008,116.34
18526,2020-01-02,2020-01-06,14732751,UN2182,PR0170,4.0,0.0,A0008,148.17
18527,2018-09-22,2018-09-24,11939374,UN0163,PR0170,4.0,0.0,A0008,55.85
18528,2018-09-22,2018-09-24,7441122,UN0156,PR0170,4.0,0.0,A0008,31.03
18529,2018-09-20,2018-09-22,7441122,UN0156,PR0170,4.0,0.0,A0008,30.97
18530,2018-09-08,2018-09-15,7441122,UN0156,PR0170,4.0,0.0,A0008,31.02
18531,2019-04-13,2019-04-14,7441122,UN0156,PR0170,4.0,0.0,A0008,21.57
18532,2018-08-25,2018-09-01,7441122,UN0156,PR0170,4.0,0.0,A0008,30.58
18533,2019-03-20,2019-03-21,7441122,UN0156,PR0170,4.0,0.0,A0008,25.69
18534,2019-03-31,2019-04-04,7441122,UN0156,PR0170,4.0,0.0,A0008,25.55
18535,2018-10-10,2018-10-14,7441122,UN0156,PR0170,4.0,0.0,A0008,30.24
18536,2018-10-21,2018-10-25,7441122,UN0156,PR0170,4.0,0.0,A0008,23.7
18537,2019-05-05,2019-05-08,7441122,UN0156,PR0170,4.0,0.0,A0008,19.49
18538,2019-06-07,2019-06-10,7441122,UN0156,PR0170,4.0,0.0,A0008,30.8
18539,2019-05-28,2019-06-01,7441122,UN0156,PR0170,4.0,0.0,A0008,24.88
18540,2019-07-29,2019-08-01,7441122,UN0156,PR0170,4.0,0.0,A0008,34.88
18541,2019-06-16,2019-06-20,7441122,UN0156,PR0170,4.0,0.0,A0008,30.65
18542,2017-02-09,2017-02-11,7441122,UN0156,PR0170,4.0,0.0,A0008,30.66
18543,2016-09-21,2016-09-23,7441122,UN0156,PR0170,4.0,0.0,A0008,37.56
18544,2019-09-14,2019-09-24,7441122,UN0156,PR0170,4.0,0.0,A0008,27.09
18545,2019-07-18,2019-08-07,7441122,UN0156,PR0170,4.0,0.0,A0008,24.8
18546,2019-06-27,2019-06-28,7441122,UN0156,PR0170,4.0,0.0,A0008,31.03
18547,2017-01-11,2017-01-14,7441122,UN0156,PR0170,4.0,0.0,A0008,30.44
18548,2017-02-17,2017-02-20,7441122,UN0156,PR0170,4.0,0.0,A0008,31.75
18549,2016-10-28,2016-10-31,7441122,UN0156,PR0170,4.0,0.0,A0008,37.64
18550,2016-08-11,2016-08-12,7441122,UN0156,PR0170,4.0,0.0,A0008,43.53
18551,2016-09-18,2016-09-20,7441122,UN0156,PR0170,4.0,0.0,A0008,37.05
18552,2015-11-14,2015-11-18,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18553,2016-01-23,2016-01-24,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18554,2016-09-30,2016-10-02,7441122,UN0156,PR0170,4.0,0.0,A0008,42.4
18555,2017-02-14,2017-02-16,7441122,UN0156,PR0170,4.0,0.0,A0008,30.54
18556,2016-03-31,2016-04-01,7441122,UN0156,PR0170,4.0,0.0,A0008,27.28
18557,2015-12-09,2015-12-14,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18558,2016-08-29,2016-08-31,7441122,UN0156,PR0170,4.0,0.0,A0008,40.38
18559,2017-01-28,2017-01-29,7441122,UN0156,PR0170,4.0,0.0,A0008,29.99
18560,2017-02-26,2017-02-28,7441122,UN0156,PR0170,4.0,0.0,A0008,30.56
18561,2015-10-17,2015-10-20,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18562,2016-03-12,2016-03-15,7441122,UN0156,PR0170,4.0,0.0,A0008,24.33
18563,2016-08-22,2016-08-23,7441122,UN0156,PR0170,4.0,0.0,A0008,40.73
18564,2017-04-15,2017-04-18,7441122,UN0156,PR0170,4.0,0.0,A0008,28.4
18565,2016-03-25,2016-03-28,7441122,UN0156,PR0170,4.0,0.0,A0008,27.51
18566,2016-11-09,2016-11-10,7441122,UN0156,PR0170,4.0,0.0,A0008,31.77
18567,2016-07-22,2016-07-23,7441122,UN0156,PR0170,4.0,0.0,A0008,38.43
18568,2016-08-07,2016-08-10,7441122,UN0156,PR0170,4.0,0.0,A0008,46.04
18569,2017-08-08,2017-08-09,7441122,UN0156,PR0170,4.0,0.0,A0008,44.01
18570,2016-11-08,2016-11-09,7441122,UN0156,PR0170,4.0,0.0,A0008,31.95
18571,2016-09-01,2016-09-06,7441122,UN0156,PR0170,4.0,0.0,A0008,36.94
18572,2016-10-05,2016-10-10,7441122,UN0156,PR0170,4.0,0.0,A0008,30.12
18573,2016-10-02,2016-10-05,7441122,UN0156,PR0170,4.0,0.0,A0008,41.85
18574,2016-05-09,2016-05-11,7441122,UN0156,PR0170,4.0,0.0,A0008,35.59
18575,2016-08-14,2016-08-19,7441122,UN0156,PR0170,4.0,0.0,A0008,41.2
18576,2016-07-12,2016-07-18,7441122,UN0156,PR0170,4.0,0.0,A0008,29.17
18577,2016-09-12,2016-09-16,7441122,UN0156,PR0170,4.0,0.0,A0008,42.5
18578,2016-05-19,2016-05-23,7441122,UN0156,PR0170,4.0,0.0,A0008,34.67
18579,2016-09-08,2016-09-12,7441122,UN0156,PR0170,4.0,0.0,A0008,36.86
18580,2016-02-18,2016-02-21,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18581,2016-08-03,2016-08-05,7441122,UN0156,PR0170,4.0,0.0,A0008,40.73
18582,2016-05-30,2016-06-03,7441122,UN0156,PR0170,4.0,0.0,A0008,36.05
18583,2015-10-25,2015-10-28,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18584,2019-03-29,2019-03-31,7441122,UN0156,PR0170,4.0,0.0,A0008,10.82
18585,2019-04-15,2019-04-21,7441122,UN0156,PR0170,4.0,0.0,A0008,22.57
18586,2016-12-02,2016-12-04,7441122,UN0156,PR0170,4.0,0.0,A0008,31.22
18587,2017-03-29,2017-04-02,7441122,UN0156,PR0170,4.0,0.0,A0008,28.49
18588,2017-03-27,2017-03-29,7441122,UN0156,PR0170,4.0,0.0,A0008,40.17
18589,2015-11-24,2015-12-02,7441122,UN0156,PR0170,4.0,0.0,A0008,29.12
18590,2017-02-21,2017-02-23,7441122,UN0156,PR0170,4.0,0.0,A0008,30.43
18591,2015-11-18,2015-11-22,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18592,2016-03-21,2016-03-22,7441122,UN0156,PR0170,4.0,0.0,A0008,37.0
18593,2015-08-11,2015-08-13,7441122,UN0156,PR0170,4.0,0.0,A0008,83.5
18594,2017-09-02,2017-09-04,7441122,UN0156,PR0170,4.0,0.0,A0008,35.41
18595,2016-04-30,2016-05-01,7441122,UN0156,PR0170,4.0,0.0,A0008,37.07
18596,2016-07-29,2016-08-03,7441122,UN0156,PR0170,4.0,0.0,A0008,16.36
18597,2016-01-10,2016-01-13,7441122,UN0156,PR0170,4.0,0.0,A0008,32.0
18598,2015-09-27,2015-10-05,7441122,UN0156,PR0170,4.0,0.0,A0008,35.88
18599,2016-11-16,2016-11-18,7441122,UN0156,PR0170,4.0,0.0,A0008,31.33
18600,2016-04-07,2016-04-14,7441122,UN0156,PR0170,4.0,0.0,A0008,33.53
18601,2016-03-07,2016-03-08,7441122,UN0156,PR0170,4.0,0.0,A0008,37.0
18602,2017-04-11,2017-04-13,7441122,UN0156,PR0170,4.0,0.0,A0008,40.18
18603,2016-01-29,2016-02-05,7441122,UN0156,PR0170,4.0,0.0,A0008,29.14
18604,2016-04-05,2016-04-06,7441122,UN0156,PR0170,4.0,0.0,A0008,33.69
18605,2016-12-31,2017-01-02,7441122,UN0156,PR0170,4.0,0.0,A0008,30.05
18606,2016-05-26,2016-05-28,7441122,UN0156,PR0170,4.0,0.0,A0008,36.0
18607,2016-10-17,2016-10-20,7441122,UN0156,PR0170,4.0,0.0,A0008,37.09
18608,2016-09-06,2016-09-07,7441122,UN0156,PR0170,4.0,0.0,A0008,42.35
18609,2015-12-31,2016-01-01,7441122,UN0156,PR0170,4.0,0.0,A0008,32.0
18610,2016-08-27,2016-08-29,7441122,UN0156,PR0170,4.0,0.0,A0008,45.66
18611,2017-07-24,2017-07-30,7441122,UN0156,PR0170,4.0,0.0,A0008,36.61
18612,2016-06-28,2016-06-29,7441122,UN0156,PR0170,4.0,0.0,A0008,37.13
18613,2017-06-27,2017-07-02,7441122,UN0156,PR0170,4.0,0.0,A0008,40.05
18614,2016-09-17,2016-09-18,7441122,UN0156,PR0170,4.0,0.0,A0008,37.05
18615,2016-10-13,2016-10-15,7441122,UN0156,PR0170,4.0,0.0,A0008,36.7
18616,2015-10-11,2015-10-12,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18617,2016-12-29,2016-12-31,7441122,UN0156,PR0170,4.0,0.0,A0008,29.95
18618,2017-01-05,2017-01-08,7441122,UN0156,PR0170,4.0,0.0,A0008,30.18
18619,2016-01-26,2016-01-28,7441122,UN0156,PR0170,4.0,0.0,A0008,37.0
18620,2016-05-04,2016-05-06,7441122,UN0156,PR0170,4.0,0.0,A0008,35.62
18621,2016-01-16,2016-01-19,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18622,2016-09-28,2016-09-30,7441122,UN0156,PR0170,4.0,0.0,A0008,37.3
18623,2017-09-16,2017-09-19,7441122,UN0156,PR0170,4.0,0.0,A0008,35.57
18624,2017-08-21,2017-08-23,7441122,UN0156,PR0170,4.0,0.0,A0008,35.67
18625,2016-02-16,2016-02-18,7441122,UN0156,PR0170,4.0,0.0,A0008,37.0
18626,2016-09-26,2016-09-27,7441122,UN0156,PR0170,4.0,0.0,A0008,37.17
18627,2016-04-04,2016-04-05,7441122,UN0156,PR0170,4.0,0.0,A0008,39.87
18628,2017-07-06,2017-07-09,7441122,UN0156,PR0170,4.0,0.0,A0008,39.75
18629,2015-10-29,2015-11-01,7441122,UN0156,PR0170,4.0,0.0,A0008,29.0
18630,2016-06-13,2016-06-20,7441122,UN0156,PR0170,4.0,0.0,A0008,35.79
18631,2016-01-05,2016-01-07,7441122,UN0156,PR0170,4.0,0.0,A0008,55.5
18632,2017-05-19,2017-05-25,7441122,UN0156,PR0170,4.0,0.0,A0008,35.75
18633,2016-01-01,2016-01-04,7441122,UN0156,PR0170,4.0,0.0,A0008,47.67
18634,2017-08-13,2017-08-15,7441122,UN0156,PR0170,4.0,0.0,A0008,35.93
18635,2017-04-18,2017-04-23,7441122,UN0156,PR0170,4.0,0.0,A0008,28.7
18636,2016-11-22,2016-11-25,7441122,UN0156,PR0170,4.0,0.0,A0008,31.53
18637,2017-04-27,2017-04-29,7441122,UN0156,PR0170,4.0,0.0,A0008,28.41
18638,2019-04-12,2019-04-15,7441122,UN0156,PR0170,4.0,0.0,A0008,25.82
18639,2019-04-08,2019-04-10,7441122,UN0156,PR0170,4.0,0.0,A0008,25.69
18640,2017-06-18,2017-06-21,7441122,UN0156,PR0170,4.0,0.0,A0008,40.0
18641,2016-12-06,2016-12-08,7441122,UN0156,PR0170,4.0,0.0,A0008,31.7
18642,2017-08-10,2017-08-11,7441122,UN0156,PR0170,4.0,0.0,A0008,42.9
18643,2016-01-19,2016-01-21,7441122,UN0156,PR0170,4.0,0.0,A0008,37.0
18644,2017-08-18,2017-08-19,7441122,UN0156,PR0170,4.0,0.0,A0008,35.64
18645,2017-08-25,2017-08-29,7441122,UN0156,PR0170,4.0,0.0,A0008,35.69
18646,2017-08-30,2017-09-02,7441122,UN0156,PR0170,4.0,0.0,A0008,41.18
18647,2015-12-23,2015-12-26,7441122,UN0156,PR0170,4.0,0.0,A0008,41.0
18648,2016-02-29,2016-03-06,7441122,UN0156,PR0170,4.0,0.0,A0008,29.17
18649,2017-06-13,2017-06-16,7441122,UN0156,PR0170,4.0,0.0,A0008,49.33
18650,2018-05-02,2018-05-04,7441122,UN0156,PR0170,4.0,0.0,A0008,27.99
18651,2018-01-20,2018-02-17,7441122,UN0156,PR0170,4.0,0.0,A0008,25.31
18652,2018-04-20,2018-04-23,7441122,UN0156,PR0170,4.0,0.0,A0008,28.61
18653,2018-05-27,2018-05-29,7441122,UN0156,PR0170,4.0,0.0,A0008,27.69
18654,2017-12-22,2017-12-24,7441122,UN0156,PR0170,4.0,0.0,A0008,27.22
18655,2017-09-10,2017-09-14,7441122,UN0156,PR0170,4.0,0.0,A0008,35.83
18656,2018-05-26,2018-05-27,7441122,UN0156,PR0170,4.0,0.0,A0008,52.13
18657,2018-05-05,2018-05-06,7441122,UN0156,PR0170,4.0,0.0,A0008,32.89
18658,2017-07-21,2017-07-24,7441122,UN0156,PR0170,4.0,0.0,A0008,36.43
18659,2017-10-29,2017-11-06,7441122,UN0156,PR0170,4.0,0.0,A0008,12.97
18660,2018-04-06,2018-04-09,7441122,UN0156,PR0170,4.0,0.0,A0008,28.93
18661,2018-07-17,2018-07-20,7441122,UN0156,PR0170,4.0,0.0,A0008,36.98
18662,2018-08-03,2018-08-06,7441122,UN0156,PR0170,4.0,0.0,A0008,33.9
18663,2017-09-29,2017-09-30,7441122,UN0156,PR0170,4.0,0.0,A0008,35.04
18664,2017-12-25,2017-12-27,7441122,UN0156,PR0170,4.0,0.0,A0008,28.13
18665,2017-09-23,2017-09-29,7441122,UN0156,PR0170,4.0,0.0,A0008,35.46
18666,2018-06-13,2018-06-17,7441122,UN0156,PR0170,4.0,0.0,A0008,33.9
18667,2017-07-09,2017-07-10,7441122,UN0156,PR0170,4.0,0.0,A0008,29.76
18668,2017-11-29,2017-12-02,7441122,UN0156,PR0170,4.0,0.0,A0008,26.72
18669,2017-07-13,2017-07-16,7441122,UN0156,PR0170,4.0,0.0,A0008,32.38
18670,2017-08-15,2017-08-18,7441122,UN0156,PR0170,4.0,0.0,A0008,35.8
18671,2018-01-05,2018-01-06,7441122,UN0156,PR0170,4.0,0.0,A0008,36.14
18672,2018-11-03,2018-11-05,12496880,UN0154,PR0170,4.0,0.0,A0008,0.0
18673,2018-09-16,2018-09-19,12496880,UN0154,PR0170,4.0,0.0,A0008,29.16
18674,2019-04-13,2019-04-14,12496880,UN0154,PR0170,4.0,0.0,A0008,51.09
18675,2019-07-05,2019-07-06,12496880,UN0154,PR0170,4.0,0.0,A0008,33.57
18676,2019-09-27,2019-10-02,12496880,UN0154,PR0170,4.0,0.0,A0008,28.37
18677,2019-10-11,2019-10-16,12496880,UN0154,PR0170,4.0,0.0,A0008,29.73
18678,2019-08-15,2019-08-18,12496880,UN0154,PR0170,4.0,0.0,A0008,33.22
18679,2019-08-22,2019-08-23,12496880,UN0154,PR0170,4.0,0.0,A0008,33.3
18680,2019-09-18,2019-09-20,12496880,UN0154,PR0170,4.0,0.0,A0008,29.82
18681,2019-07-27,2019-07-29,12496880,UN0154,PR0170,4.0,0.0,A0008,33.91
18682,2019-08-18,2019-08-21,12496880,UN0154,PR0170,4.0,0.0,A0008,33.33
18683,2019-05-18,2019-05-26,12496880,UN0154,PR0170,4.0,0.0,A0008,26.17
18684,2019-10-04,2019-10-06,12496880,UN0154,PR0170,4.0,0.0,A0008,29.64
18685,2019-06-09,2019-06-10,12496880,UN0154,PR0170,4.0,0.0,A0008,24.85
18686,2019-05-26,2019-05-28,12496880,UN0154,PR0170,4.0,0.0,A0008,25.99
18687,2019-07-07,2019-07-11,12496880,UN0154,PR0170,4.0,0.0,A0008,33.57
18688,2019-09-14,2019-09-17,12496880,UN0154,PR0170,4.0,0.0,A0008,30.02
18689,2019-10-16,2019-10-25,12496880,UN0154,PR0170,4.0,0.0,A0008,29.54
18690,2019-07-11,2019-07-15,12496880,UN0154,PR0170,4.0,0.0,A0008,34.74
18691,2019-05-31,2019-06-01,12496880,UN0154,PR0170,4.0,0.0,A0008,24.96
18692,2017-02-14,2017-02-15,12496880,UN0154,PR0170,4.0,0.0,A0008,32.04
18693,2016-10-21,2016-11-03,12496880,UN0154,PR0170,4.0,0.0,A0008,32.48
18694,2017-08-08,2017-08-12,12496880,UN0154,PR0170,4.0,0.0,A0008,37.45
18695,2016-10-05,2016-10-12,12496880,UN0154,PR0170,4.0,0.0,A0008,33.27
