,checkin_day,checkin_month,checkin_year,checkout_day,checkout_month,checkout_year,listing_id,unit_id,property_id,area_id,type_1.0,type_2.0,type_3.0,type_4.0,type_5.0,design_0.0,design_1.0,design_2.0,design_3.0,design_4.0,design_5.0,usd
17460,24,5,2018,28,5,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,149.23
17461,30,7,2018,6,8,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,169.97
17462,3,3,2018,5,3,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,131.34
17463,14,7,2018,18,7,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,175.18
17464,27,1,2018,28,1,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,158.48
17465,8,2,2018,11,2,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,154.61
17466,22,2,2018,25,2,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,153.9
17467,19,11,2017,21,11,2017,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,157.75
17468,19,4,2018,23,4,2018,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,154.79
17469,29,11,2017,30,11,2017,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,132.82
17470,16,10,2017,21,10,2017,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,158.28
17471,13,12,2017,14,12,2017,352,214,20,1,0,0,0,1,0,1,0,0,0,0,0,139.57
17472,7,7,2018,10,7,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,24.64
17473,29,3,2018,30,3,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,21.74
17474,12,8,2018,13,8,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,24.46
17475,16,3,2018,19,3,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,22.62
17476,25,3,2018,26,3,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,21.71
17477,23,4,2018,27,4,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,21.22
17478,1,4,2018,2,4,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,23.18
17479,7,4,2018,9,4,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,23.13
17480,28,3,2018,29,3,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,21.72
17481,29,4,2018,9,5,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,22.47
17482,9,3,2018,15,3,2018,353,215,20,1,0,0,0,1,0,1,0,0,0,0,0,22.54
17483,17,8,2018,21,8,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,36.57
17484,6,10,2018,9,10,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,30.67
17485,14,8,2018,16,8,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,33.38
17486,14,6,2019,20,6,2019,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,29.87
17487,20,10,2019,21,10,2019,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,27.11
17488,14,8,2019,16,8,2019,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,32.69
17489,7,10,2019,8,10,2019,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,28.1
17490,26,10,2019,28,10,2019,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,27.31
17491,9,5,2018,11,5,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,21.11
17492,14,4,2018,19,4,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,21.6
17493,4,5,2018,6,5,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,21.25
17494,12,5,2018,13,5,2018,354,216,20,1,0,0,0,1,0,1,0,0,0,0,0,21.26
17495,21,4,2019,22,4,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,20.72
17496,16,8,2018,18,8,2018,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,27.79
17497,21,9,2018,24,9,2018,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,30.44
17498,19,9,2018,20,9,2018,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,30.32
17499,13,8,2018,15,8,2018,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,27.81
17500,20,7,2019,22,7,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,25.38
17501,30,3,2019,1,4,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,20.44
17502,12,8,2019,14,8,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,24.85
17503,29,5,2019,1,6,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,22.88
17504,9,6,2019,13,6,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,31.32
17505,27,4,2019,6,5,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,26.57
17506,14,5,2019,15,5,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,30.92
17507,15,4,2019,17,4,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,20.7
17508,23,4,2019,24,4,2019,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,20.67
17509,25,3,2018,26,3,2018,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,19.09
17510,4,3,2018,7,3,2018,355,215,20,1,0,0,0,1,0,1,0,0,0,0,0,19.07
17511,15,9,2018,18,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.91
17512,9,9,2018,14,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.89
17513,22,9,2018,23,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.89
17514,16,8,2018,18,8,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,20.6
17515,3,9,2018,5,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.77
17516,23,9,2018,25,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.89
17517,10,9,2018,12,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.84
17518,24,8,2018,25,8,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,24.2
17519,1,9,2018,3,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.94
17520,19,9,2018,21,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,35.7
17521,7,9,2018,9,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.89
17522,21,8,2018,23,8,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,24.26
17523,12,9,2018,14,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.88
17524,26,9,2018,28,9,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.7
17525,26,8,2018,28,8,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,24.2
17526,13,4,2019,14,4,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.61
17527,20,3,2019,23,3,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,20.54
17528,20,4,2019,21,4,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.7
17529,28,3,2019,2,4,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,21.37
17530,13,3,2019,19,3,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,20.44
17531,4,11,2018,23,11,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,19.51
17532,1,6,2019,3,6,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.18
17533,12,8,2018,16,8,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,24.46
17534,31,3,2018,5,4,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,22.62
17535,19,5,2019,20,5,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,22.82
17536,30,4,2018,1,5,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,18.08
17537,31,12,2019,2,1,2020,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,26.02
17538,24,5,2019,26,5,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,22.91
17539,27,10,2019,28,10,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,24.47
17540,23,6,2019,25,6,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.54
17541,22,8,2019,25,8,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.55
17542,5,6,2019,6,6,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.4
17543,18,8,2019,19,8,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.57
17544,16,6,2019,17,6,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.2
17545,26,5,2019,27,5,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,22.91
17546,8,7,2019,11,7,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.78
17547,15,6,2019,16,6,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.2
17548,29,6,2019,1,7,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.53
17549,11,7,2019,14,7,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.86
17550,3,6,2019,7,6,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.34
17551,1,2,2019,2,2,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.85
17552,8,4,2019,15,4,2019,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,25.48
17553,6,5,2018,8,5,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,17.99
17554,3,6,2018,6,6,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,21.68
17555,20,5,2018,21,5,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,17.78
17556,14,6,2018,15,6,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,21.6
17557,30,3,2018,31,3,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,22.65
17558,11,7,2018,14,7,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.41
17559,4,5,2018,6,5,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,17.99
17560,4,7,2018,11,7,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,23.08
17561,12,6,2018,14,6,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,21.55
17562,27,3,2018,30,3,2018,356,217,20,1,0,0,0,1,0,1,0,0,0,0,0,22.66
17563,1,9,2018,2,9,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,24.0
17564,2,9,2018,4,9,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,24.5
17565,22,6,2019,23,6,2019,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,26.19
17566,19,5,2018,21,5,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,20.5
17567,8,10,2017,9,10,2017,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,35.0
17568,30,5,2018,2,6,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,22.0
17569,8,6,2018,12,6,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,27.0
17570,22,9,2017,28,9,2017,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,34.83
17571,28,5,2018,30,5,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,20.5
17572,2,6,2018,4,6,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,24.5
17573,7,4,2018,9,4,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,22.5
17574,17,5,2018,18,5,2018,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,21.0
17575,3,10,2017,7,10,2017,357,212,20,1,0,0,0,1,0,1,0,0,0,0,0,43.5
17576,15,5,2019,17,5,2019,358,216,20,1,0,0,0,1,0,1,0,0,0,0,0,61.55
17577,27,12,2018,29,12,2018,358,216,20,1,0,0,0,1,0,1,0,0,0,0,0,31.89
17578,24,7,2019,26,7,2019,358,216,20,1,0,0,0,1,0,1,0,0,0,0,0,27.42
17579,1,7,2019,5,7,2019,358,216,20,1,0,0,0,1,0,1,0,0,0,0,0,32.99
17580,18,8,2019,19,8,2019,358,216,20,1,0,0,0,1,0,1,0,0,0,0,0,31.03
17581,28,8,2019,29,8,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,148.12
17582,28,8,2019,31,8,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,148.12
17583,21,10,2019,23,10,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,150.05
17584,9,9,2019,12,9,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,150.25
17585,4,8,2019,12,8,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,148.61
17586,19,8,2019,22,8,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,148.27
17587,12,10,2019,18,10,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,149.37
17588,27,7,2019,29,7,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,150.99
17589,16,8,2019,18,8,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,148.39
17590,2,1,2020,7,1,2020,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,151.94
17591,14,7,2019,15,7,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,150.37
17592,14,7,2019,15,7,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,150.37
17593,7,7,2019,12,7,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,29.89
17594,22,12,2019,28,12,2019,359,214,20,1,0,0,0,1,0,1,0,0,0,0,0,151.12
17595,31,12,2019,1,1,2020,360,216,20,1,0,0,0,1,0,1,0,0,0,0,0,34.61
17596,30,12,2019,31,12,2019,360,216,20,1,0,0,0,1,0,1,0,0,0,0,0,34.54
17597,31,12,2019,1,1,2020,361,212,20,1,0,0,0,1,0,1,0,0,0,0,0,36.06
17598,1,1,2020,2,1,2020,361,212,20,1,0,0,0,1,0,1,0,0,0,0,0,36.0
17599,31,12,2019,2,1,2020,362,215,20,1,0,0,0,1,0,1,0,0,0,0,0,25.53
17600,27,9,2019,28,9,2019,362,215,20,1,0,0,0,1,0,1,0,0,0,0,0,29.91
17601,23,8,2019,24,8,2019,362,215,20,1,0,0,0,1,0,1,0,0,0,0,0,24.91
17602,24,8,2019,27,8,2019,362,215,20,1,0,0,0,1,0,1,0,0,0,0,0,24.91
17603,11,10,2019,12,10,2019,363,213,20,1,0,0,0,1,0,1,0,0,0,0,0,34.79
17604,30,12,2019,2,1,2020,363,213,20,1,0,0,0,1,0,1,0,0,0,0,0,43.25
17605,16,5,2019,19,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.44
17606,7,10,2018,12,10,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,32.91
17607,12,3,2019,13,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.56
17608,18,11,2018,20,11,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.17
17609,21,4,2019,26,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.28
17610,15,9,2018,16,9,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,40.53
17611,9,9,2018,11,9,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,34.14
17612,29,9,2018,30,9,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,80.53
17613,12,1,2019,13,1,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.85
17614,2,1,2019,5,1,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,52.55
17615,4,10,2018,8,10,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,39.52
17616,8,10,2018,11,10,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,39.39
17617,16,11,2018,18,11,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,41.03
17618,14,9,2018,15,9,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,40.53
17619,11,9,2018,14,9,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,42.37
17620,5,12,2018,7,12,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.85
17621,19,9,2018,22,9,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,40.34
17622,17,12,2018,19,12,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.28
17623,10,7,2019,11,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.02
17624,6,2,2019,11,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,47.41
17625,24,12,2018,29,12,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,60.93
17626,2,11,2018,4,11,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,44.24
17627,29,12,2018,2,1,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,52.32
17628,28,2,2019,1,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,37.9
17629,25,10,2018,27,10,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,39.47
17630,23,3,2019,26,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,35.39
17631,20,7,2019,23,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.66
17632,26,11,2018,28,11,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,41.41
17633,19,3,2019,20,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.85
17634,11,4,2019,15,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.85
17635,9,3,2019,12,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.39
17636,4,11,2018,7,11,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,40.18
17637,27,10,2018,28,10,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,39.42
17638,15,11,2018,17,11,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,44.95
17639,20,5,2019,21,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.35
17640,14,1,2019,15,1,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.73
17641,3,7,2019,5,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.5
17642,28,6,2019,3,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.53
17643,10,8,2019,13,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.81
17644,28,8,2019,30,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.6
17645,21,9,2019,24,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.38
17646,10,9,2019,12,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.32
17647,31,12,2019,1,1,2020,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.87
17648,14,6,2019,15,6,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.89
17649,7,6,2019,9,6,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.61
17650,11,10,2019,14,10,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.21
17651,9,8,2019,10,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.81
17652,29,12,2019,1,1,2020,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.57
17653,5,8,2019,6,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.37
17654,18,12,2019,22,12,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.32
17655,8,9,2019,9,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.18
17656,4,8,2019,6,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.77
17657,2,9,2019,3,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.79
17658,3,9,2019,4,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.69
17659,23,8,2019,25,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.73
17660,7,10,2019,8,10,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.92
17661,16,9,2019,19,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.34
17662,25,10,2019,26,10,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.28
17663,29,5,2019,31,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.55
17664,29,7,2019,30,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.64
17665,6,5,2019,7,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.98
17666,6,9,2019,7,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.18
17667,18,6,2019,19,6,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.87
17668,14,7,2019,15,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.58
17669,25,7,2019,28,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.08
17670,6,8,2019,9,8,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.55
17671,5,9,2019,6,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.08
17672,23,5,2019,26,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.34
17673,13,9,2019,15,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.61
17674,18,7,2019,19,7,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.81
17675,4,1,2020,6,1,2020,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.62
17676,20,6,2019,22,6,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.36
17677,3,12,2019,6,12,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.29
17678,19,9,2019,22,9,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,50.27
17679,17,12,2019,18,12,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.47
17680,27,4,2019,30,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.49
17681,13,5,2019,15,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,48.56
17682,26,3,2019,29,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.86
17683,1,5,2019,2,5,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,49.22
17684,26,4,2019,27,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.78
17685,15,4,2019,17,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.22
17686,12,2,2019,15,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,31.03
17687,17,4,2019,20,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.14
17688,22,1,2019,24,1,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.37
17689,15,2,2019,16,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,30.86
17690,24,4,2019,25,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.11
17691,2,2,2019,6,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,31.28
17692,17,3,2019,19,3,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,45.52
17693,11,2,2019,13,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,31.0
17694,25,2,2019,28,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.36
17695,24,2,2019,25,2,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.23
17696,9,4,2019,11,4,2019,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,46.7
17697,27,6,2018,29,6,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,35.31
17698,22,8,2017,25,8,2017,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,37.81
17699,14,7,2018,15,7,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,57.43
17700,2,7,2017,4,7,2017,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,37.94
17701,13,10,2017,14,10,2017,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,51.87
17702,12,6,2018,16,6,2018,364,218,21,7,0,0,0,1,0,1,0,0,0,0,0,35.87
17703,19,10,2018,20,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,41.48
17704,12,3,2019,13,3,2019,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,45.56
17705,11,11,2018,14,11,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,40.82
17706,25,7,2018,27,7,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,50.47
17707,11,8,2018,15,8,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,50.36
17708,18,12,2018,20,12,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,45.58
17709,3,9,2018,5,9,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,42.3
17710,20,9,2018,22,9,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,42.44
17711,6,10,2018,8,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,41.5
17712,5,9,2018,8,9,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,42.18
17713,21,11,2018,23,11,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,45.21
17714,19,9,2018,20,9,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,42.35
17715,5,11,2018,7,11,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,44.07
17716,22,10,2018,26,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.45
17717,6,4,2019,7,4,2019,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,45.91
17718,25,11,2018,27,11,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,45.42
17719,3,10,2018,4,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.78
17720,28,10,2018,30,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.42
17721,16,9,2018,19,9,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,42.55
17722,29,12,2018,31,12,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,52.32
17723,30,10,2018,31,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.4
17724,2,4,2019,3,4,2019,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,45.7
17725,18,10,2018,19,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.46
17726,17,10,2018,18,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.52
17727,6,8,2018,8,8,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,43.54
17728,9,11,2018,11,11,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,44.94
17729,10,10,2018,12,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.43
17730,10,1,2019,13,1,2019,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,46.88
17731,12,10,2018,15,10,2018,365,219,21,7,0,0,0,1,0,1,0,0,0,0,0,39.43
